order_id,customer_id,product,amount,order_date,region
61ee6c5b-deef-480f-9c07-a75114374509,7f671eec-3da7-4577-aee1-e86b9ea556aa,Laptop,1324,2024-12-20,Europe
760debbb-3b70-43a1-a4a3-5cf29549c931,415d174a-75a6-4981-8104-a8b5a34db7c5,Headphones,1262,2024-09-15,Europe
771ad655-cdfc-4ee0-a61e-de900267deb3,8beddb12-ad77-482f-89a2-3a89e6b5a92c,Smartphone,1366,2024-03-02,South America
5876fd09-f1fa-4665-b115-33f312e89d10,a3917c99-4c95-4f6a-966b-1964fcd6bdca,Laptop,1825,2024-06-13,South America
d865d69a-74f3-4103-8006-6ff2b0b862ef,627b41a1-ffd6-4232-b2ff-e2944d57d880,Laptop,152,2024-11-27,North America
61a11729-3cb9-4350-9b4d-a0fe7bb38605,4bbe4aff-9326-4ffd-9be4-bf5192698698,Headphones,720,2024-09-28,Asia
d47d577b-fa5a-41ca-859d-d55d4b943e30,0212b554-4644-48b4-a553-867da881bfd3,Headphones,719,2024-08-07,North America
bea29dfe-c73f-4e1b-af90-8e3cdd750e98,9b3d74bd-e91e-414e-8c8e-29e3f93e08d5,Headphones,619,2024-10-16,South America
e726be23-e776-4886-9534-ee1d7f2984f5,3ae909fe-cc82-48da-8696-f5e64944051b,Tablet,1759,2024-08-23,Europe
a2f963a3-3810-4e66-9a31-b4cccd4b69a9,ad81f8bd-4029-43ec-9ef2-b93e30ac7d7b,Headphones,89,2024-10-20,Europe
ae4c84ff-a8c0-4f05-8478-f6f1b88ec318,18dfbc3c-a0d4-4e3d-a303-f6c6d69d42f1,Tablet,509,2024-12-16,Europe
4f1639a0-0a17-491e-a576-9411a0a11839,945ef2e4-088a-43ec-b0d9-c9f8c9e26074,Smartphone,1594,2024-05-21,Europe
e8dd5e5a-1712-4b16-a1a4-344fbb7bee03,6a5e6920-bf5a-47e6-93a3-dd5a4b8c5bdc,Laptop,458,2024-03-09,Europe
8a16a06c-c958-475e-a1d5-3971336749b5,87e5f0fe-5da8-46d2-b8b3-8a8be05fb8bc,Laptop,538,2024-07-13,Asia
2a1f955a-d499-4a99-85c4-5a3ee9da484a,f1b64afe-d31e-4f1a-a9ff-1cae41c8ca8c,Headphones,1421,2024-07-06,Europe
bf1e8366-4b8e-43d4-8e76-07adf7a67b94,1d7bc313-cde2-4f1c-96b6-0afcded255d0,Laptop,1002,2024-06-30,North America
c1101266-2408-46dc-9346-d1a9f6802cdb,ad238d36-dc32-4c97-b9c1-e262f76c8ede,Tablet,393,2024-10-08,Europe
f79efd70-65bc-4272-badd-7ea3aca5e2fd,5da36f1b-8eac-4a33-8df9-74a7d882b5c1,Laptop,687,2024-02-05,Europe
43b38eb4-0390-4c5d-a502-d6a2ca6a2224,5e5ba13d-746c-4b77-9fa3-82e8895ccd99,Smartphone,1952,2024-09-18,North America
95a5bafa-431d-429f-ac1e-86d8bfbf397b,f0b6f83f-a377-46f1-9289-f0ab618ae305,Headphones,862,2024-05-24,Asia
78b2b549-3bdb-409e-acc2-16a01bbc91f7,f1738856-e25d-46eb-9e9a-9f83066803ee,Smartphone,1262,2024-08-06,Asia
38ab854c-9c2e-48de-aa4e-361753f8382b,d2e82f38-a2a9-44d8-902e-fde5a5cc8bf7,Smartphone,1477,2024-06-29,North America
a6348e78-4d5c-45c7-b379-cb1ee8cda0cc,0b9bd934-23c8-4d30-9dde-7969688613db,Smartphone,1680,2024-01-15,Europe
1dba1267-7e1c-45a1-bef5-18a64dead645,899ca782-e323-4d1a-bc1b-dacc18e19331,Tablet,1141,2024-02-22,South America
aba4fc03-5efa-4c5b-b421-ff46637e4b01,f22b5b98-b24c-464f-be3e-6e57f30a9e32,Tablet,191,2024-07-28,North America
ba0266ef-be05-4787-965b-efdf6b4be411,a7a8f636-6a35-4f59-a2aa-7a5d278ed00d,Smartphone,1789,2024-02-08,South America
687a4850-9d9b-4231-bd45-d8efd56ce8ea,08601833-479d-4cda-b396-ea37f065c817,Headphones,266,2024-09-25,South America
71d79665-7181-4dcf-b79e-fc6e5edb0d3c,5cd8fe1a-dafe-48a9-bc71-e0bef3579560,Tablet,1351,2024-02-08,South America
8b621d41-5e09-49ee-af88-bdecfb1e143b,5bd20c98-a513-4ea0-ba53-e34de6d5901d,Laptop,941,2024-01-24,Asia
f7dc67e0-3097-4b2b-86a0-2a9b65ec7acd,d2fe2fde-d918-43e5-b2f2-5eef1f45dbfd,Tablet,1311,2024-06-25,South America
a446be72-364c-411a-a9ab-364a1777e8cb,0577aea9-f899-4246-98de-8ebba3b5cece,Headphones,942,2024-01-20,North America
fd235def-3e5a-47e3-9560-db22c96b5edb,34885a46-9088-4eaf-8977-6598203c8c25,Tablet,1794,2024-01-27,Asia
350843f0-8de0-4fc2-83e1-5a85d46ef104,dea45c19-d024-4d72-b748-967f961d33ba,Smartphone,621,2024-03-31,South America
c9e48e8c-25c6-4c45-863d-04ee541c7a86,46fb7bf3-00b9-44a3-9892-40ace68933a9,Laptop,1586,2024-11-29,South America
21472a15-fcce-46f6-a50a-4578fbe94499,2cabd7e7-cc6b-46e5-802a-df9c8a4b8f7c,Headphones,738,2024-02-12,Europe
21bddb41-0699-4731-9dcf-8766a93b12cd,c9d6a63b-ca3c-4f5f-9bb5-c40c03cde2e3,Headphones,1792,2024-04-02,North America
2c9b662e-040a-4aae-92e2-afd996bf10ab,bde13c1b-2073-4f6d-8d6a-05b343ef2016,Laptop,1048,2024-06-12,Asia
104556e5-bee3-4b79-9d18-1ee986ad8a8c,5cae9610-c72c-4fe3-b2c2-2a1679eb4168,Tablet,1683,2024-07-18,North America
80fb9296-73b6-409b-9bea-f6ac97fa7f04,0b19f88e-9d77-445e-b206-c26938b77c07,Tablet,622,2024-10-09,North America
a8addf36-ddf2-45eb-a8a3-f341c8819065,a4b1f991-7542-4646-8d37-a539857dd3b3,Smartphone,1108,2024-01-13,Asia
d8e88ebb-7a9e-4eef-bfa3-61be0f9240e1,1ba362e7-afa4-45e5-ad20-449666d06371,Smartphone,544,2024-07-09,South America
12d0498d-718d-4d05-a8e2-2743b65feea9,9bb96155-5275-4b94-94ae-af5ce63658c9,Headphones,1187,2024-02-27,Asia
9fd34579-4667-42ce-a04e-178c10d08d11,b64fa54a-8c61-4654-95da-75c1a21150f9,Headphones,1372,2024-05-06,South America
87d292a6-98ee-4c2b-be9f-ecaa6182f347,9afd4015-816b-4b9f-b426-b1934b7e6b3c,Headphones,1673,2024-06-16,Europe
1d4a3d81-b3a7-40e0-8b08-587d1963c26d,e0b15aba-a6a2-4967-a79b-44b6da509fed,Smartphone,652,2024-10-25,Asia
370bc063-dd90-479e-b888-f6ed8d244e3e,3a7e8e14-e359-4ee1-b399-1a476e191042,Headphones,1466,2024-06-09,Asia
66132e69-7418-4109-93d1-bf0f56c438e4,50032b35-1857-4baf-bac7-e2b96a7e4c36,Tablet,1409,2024-06-14,North America
5fd23109-4140-452c-aa44-825950018b7b,ec48bf55-afd3-40c4-a713-582cf41ea3ac,Headphones,1183,2024-07-03,North America
15da705c-d4ef-40aa-975a-81ec112fa612,be9d61ee-18b8-4245-ae8f-75a117dded81,Headphones,1577,2024-10-13,North America
8e6e5003-214f-4f12-8fd0-1cbd5f65c8ce,8fc42092-f4e5-49e5-9622-93480f5ae9d3,Tablet,1489,2024-08-06,South America
692ac139-1f4a-4ca1-ab85-fd595463adc7,f0ede303-aa53-419c-9fa4-bb9f5a856750,Tablet,677,2024-10-18,North America
b8976ec5-ea74-4b18-9e3b-496f6c4596f6,99b479d4-49a2-44ae-b7e8-f8e50d2b91ef,Laptop,297,2024-05-01,Asia
81e5c9f6-93f2-47cc-9a85-910d5a057c11,7b70c3b8-a81f-4ec3-a79c-658a36760ce5,Tablet,294,2024-03-28,Asia
d86a6460-59a1-420e-9bb4-3332d8e7012f,c33a1f6c-1d69-4fba-9e18-7b248e676a01,Laptop,493,2024-04-18,South America
6dda4f8d-cea6-4f4c-b9e5-8ff092f837d4,c4767556-f97b-42dd-8f9b-72aed85c16bd,Tablet,1533,2024-11-13,North America
a487eeab-accb-461a-9d13-23639f294a8b,edd877c8-9be7-4737-86b8-92318e867f3c,Smartphone,1755,2024-09-12,Asia
076979d6-4477-4442-b187-53e6d4578ad9,c32d4526-b3e4-410a-85f5-0c522e2fbf77,Tablet,515,2024-04-29,North America
01902620-59dc-4bd0-96fe-bfb9ebe9e207,90fa6b57-24ac-4130-9eaf-528d2e709838,Laptop,669,2024-09-12,Europe
bdb025ff-2451-45a4-91d0-59b26699cd99,177d6e7e-07d9-44ce-b8c8-8faea2178f84,Laptop,611,2024-10-16,Europe
6b7a2460-604e-46cb-b712-f2d187cdb6a1,5ebbcca5-284b-4962-9744-f59674222167,Smartphone,1183,2024-05-01,North America
f10013a7-c6de-42f0-930a-c1c7b8ba8368,e222b6a6-15bf-4e97-98a2-1f1c914dcfae,Laptop,1356,2024-01-21,South America
9e2aa4ac-c122-45b3-a84c-03d227d415b6,45a88829-14e2-46e5-ac89-36bc0cbd3c03,Smartphone,1837,2024-06-21,Europe
9b69554d-7c54-435f-ac8c-3b6aa974d079,372f871a-45ee-432d-aa07-f2137129cec7,Tablet,1011,2024-10-20,South America
6e0ed1e8-585d-4f86-9d23-24e6832920b7,adb14670-ad9f-400d-8882-d73c1c6345ab,Headphones,747,2024-08-18,Asia
4ef492c1-aac9-4316-86e5-27537c93f6cc,fc04a168-652f-4b49-b873-e57f0ba078e8,Smartphone,567,2024-08-20,South America
4d29d1ab-3455-42f7-81f7-c7ec0e0630cd,2321d1e1-c471-44c0-b613-6e15f200c261,Smartphone,1733,2024-10-23,Europe
1eb74b56-53ff-43a2-8a19-35014169b9fc,6e3f683a-bf3c-4140-bf54-a51101fa964e,Headphones,1057,2024-03-09,Europe
b423ccde-8857-4117-a155-46672112507c,d556b37d-8f08-41ee-8011-316b3ae88926,Smartphone,360,2024-09-16,Asia
65a674c2-1273-4a23-9aaa-b32fce6322b6,6fac1673-0ad4-4230-bdf6-6ba5dc9c96de,Tablet,224,2024-01-08,Asia
dcb33df3-13ee-4dc6-abd1-4d2c75b27455,92ca525a-6de5-4332-9364-f3d05024bdc6,Smartphone,1192,2024-06-06,South America
4a1dab32-6aed-4dc7-a3e0-5309b5a1b949,f758dce2-0556-4aea-a7b0-32831d7c0098,Laptop,1638,2024-05-06,South America
9e3d750d-f296-49f0-8d23-72c22bffe17b,eb7607c9-b08a-4895-94ff-a66675c8e90d,Headphones,1910,2024-05-20,South America
1b19d8b8-d830-4081-afcc-57dd168fae12,6683e107-96c0-44d0-af88-7f283e49fd09,Tablet,1811,2024-07-22,South America
4f6e274b-deda-4027-a550-f74a1422373f,5543fc3c-38b8-424e-96ea-57b3beed10b6,Tablet,1214,2024-10-29,Europe
a21b0307-82af-485c-938d-994c2b0abedd,31a3ac4d-828c-47e7-87d5-b7be1d30d990,Smartphone,1990,2024-12-17,Asia
ba35844e-59e1-4c09-9970-a859c6b6e4ad,d0a643fe-a53b-4024-91a6-9d87f54e2019,Laptop,591,2024-02-27,Europe
4187222b-257d-4e52-9a51-65ca3c7c1d85,2722796e-9a36-41ec-ac6a-6e9a328067a1,Laptop,541,2024-10-22,Asia
2d5972c6-134a-4a2f-a7cf-705cc257cf73,7e7e7419-a0c1-4035-85d9-5f51f387e1bd,Smartphone,370,2024-06-29,Europe
9458054e-c287-4f06-9050-f7efc1235c91,e1cde87f-ec95-4f87-ae5e-c36572eb7474,Headphones,972,2024-08-07,South America
9fe0a8c7-fc8d-4b93-a2a2-e91fa49b1cd9,a09151e0-f891-40c3-9d3f-487e52bdc661,Tablet,116,2024-05-02,Asia
780b3657-117b-455b-b094-4bdb26a524e3,cbdc4318-4d85-43d2-a1a2-748571348c2a,Tablet,1497,2024-04-16,North America
81e0d489-5a18-42a3-8e61-4bcd97674900,73b0a091-7634-4169-8f76-e38812fe28bf,Headphones,195,2024-01-15,Asia
497de16d-d4ea-420a-9e65-96540e9058b6,fa34d2e8-dd3f-4d7e-a508-dc9513a4a492,Tablet,1663,2024-11-28,Asia
81cf3252-9815-4d6c-9d71-3084171dabf9,8de7ad6c-9490-47c2-b674-456f626d719d,Headphones,285,2024-11-03,Asia
7321bf6b-0a80-46ec-a558-2e16bd29ede9,a6ded1d8-9258-47b7-8f50-1889e8b77f7b,Laptop,1910,2024-03-14,North America
80599b93-79c2-42e4-9ae1-a991524f93ff,73557b9d-0fd6-447e-b52d-4af2269ed4c9,Laptop,196,2024-02-10,Europe
57eb89b1-d65e-49dd-a62d-2d06cf9b8558,812a1f9b-1596-4802-b6dd-6257fb7d9f1c,Laptop,1673,2024-09-07,North America
b526b22d-3f6c-41f7-8a05-37f02c2cd22b,86295b5d-707d-4251-bdb1-429e7010ed13,Tablet,949,2024-07-22,Europe
5f733a3e-5d28-4aa4-a8a3-97799c1c3517,68a51c68-632d-4b5e-886b-b6bfeafde7d9,Headphones,1460,2024-10-27,North America
0d67d38e-990f-4c5b-adcc-3daf569f3ab3,55ab946d-a5b5-4dc2-a181-c85eca0ac6ac,Headphones,1980,2024-01-26,North America
adaa44ca-8ed6-4d5e-9831-8aa354669d19,b9469bcf-4082-4bb9-88bd-db3e62f5df2b,Headphones,946,2024-11-26,Europe
9a4a99b2-e806-433c-b6e3-9356a8149562,14dd5061-5557-46f8-a67e-ddcedf8f4197,Smartphone,1871,2024-08-14,South America
598ddaec-eaaf-4543-a434-a678a9e27ba9,b2cf952d-a7f3-43b3-b7ba-f55e4f6b58c8,Tablet,1286,2024-09-14,North America
b576255e-9854-4f22-a102-f9c964575bc4,8f158449-4f40-422f-95b0-2530f020e992,Smartphone,237,2024-05-26,Asia
d02ce0c1-5417-4a17-8aaa-5bbea4bbf962,d436a7a8-b3ec-4951-ab8c-bf9720b71785,Smartphone,1616,2024-10-13,North America
86c1b6cb-e996-40f7-af77-520eff4625af,6c645c15-aba3-41cb-a561-e1e917ec889c,Smartphone,1612,2024-07-16,Asia
4f11d8dc-5cd3-4369-84aa-c1b75ca0c428,577bc55a-36d5-4494-b37f-d50d2e25b5ee,Headphones,1112,2024-10-24,South America
fffe77c8-39fe-499c-b127-41487c7c404e,4bb907ec-13c1-4754-a7aa-7cbc23377bbc,Tablet,421,2024-11-23,South America
c5580bb2-81f7-43fb-99e4-5c6ac9c23e69,e238fe93-bd17-45e8-95ca-69ab8a2e6a93,Headphones,236,2024-07-23,South America
e05b46c5-5636-4094-a974-31db09a9d1c1,98e52499-218c-4e1c-9e37-4f7ac42cbc39,Tablet,886,2024-05-26,North America
d4d30795-2e4b-4bc4-a989-0880277d1be9,cf1d7d3a-9fee-4dff-8566-aa81b15e54f6,Tablet,1422,2024-12-16,Europe
0b2f6d5c-700b-4d5f-b89f-72f32a60c652,b836c448-ad26-4ec5-9d42-b9e9692e07b6,Laptop,725,2024-04-02,South America
48f1096d-9c4f-4b46-b1b7-01aaf836f571,72ecf16e-c8a7-43e9-bfa0-16c2c09cb506,Headphones,640,2024-03-31,South America
f7315749-4f39-49a8-bd3a-258288b4f474,e76adca9-7811-4802-88cc-7cfecf01f944,Smartphone,981,2024-11-20,Europe
f2771f63-ada5-4417-9e2a-d32d31ab0b56,7630a8a7-70ca-4dd8-bc04-3f0892070158,Tablet,566,2024-10-25,North America
80be7e35-61c2-445a-8733-230448223120,297ca4ff-f75d-499f-ab2d-5b0987079ad4,Smartphone,1632,2024-11-13,South America
236e1608-9acb-494a-8d1f-5318331f63fb,a4244f23-0d5b-47cd-8000-35f0df7d0dd7,Smartphone,1396,2024-07-05,South America
ef2ddcc4-8df6-41da-9f07-c1a5dfc620ce,8412a335-d88c-456d-b61e-5fdb1a435206,Headphones,161,2024-11-26,Asia
c35b9fea-1578-4709-88f9-e3d01feae1e0,e7c225da-7306-4588-85d5-a68d290a3abb,Tablet,1325,2024-07-18,South America
177a8a5f-6ffe-43b3-94bf-7a4b25b8a42f,d11376e0-38d7-4b9a-a916-da57f24823ab,Headphones,1606,2024-06-24,Europe
06d3db93-ee33-488d-997e-6845e27718c5,808389c8-657e-41c9-8da2-3e5c6a36af18,Laptop,596,2024-05-25,Asia
14e4180c-fe99-46a3-a2db-c8503c5bf3a7,519554e3-0737-4c86-b97b-5f515ffa46ef,Tablet,947,2024-02-08,South America
55d596af-a663-42cd-b6f6-dbf1d6d441cc,09ce3cfb-2339-4a19-a563-7cc3ca97ebf5,Smartphone,109,2024-04-21,Asia
b231c60b-78f2-4e6b-946b-415deada79a3,b49e04cc-c243-49e7-a387-eaf6d4c3a832,Laptop,686,2024-07-01,Europe
e7e646c7-0158-4463-9d87-76a072d78bdd,3735262d-4184-4b03-84dd-7054144823f7,Headphones,240,2024-11-20,Asia
ba2c0f19-f0b2-45d1-8c7e-6f422646eaf9,1c76bdf6-6c5a-4c93-871c-08849bdf90f2,Smartphone,995,2024-10-28,Europe
1f317405-4d18-4eba-bcd5-fd7f49c10669,a3925731-6b79-4fcc-bd0a-5f0c0c394ec7,Laptop,1070,2024-11-04,North America
1c612ec2-1014-4131-b505-65f59f708368,98c3e3ca-7ff4-4ec6-a7b7-b4c6d6312a80,Tablet,900,2024-07-27,South America
93364f7e-83ef-49f3-a1c7-cc8a04351b64,4a90cd0c-24c1-43b9-b7f2-85723defa849,Headphones,549,2024-06-15,South America
3d959e3f-5a52-46e6-9d64-29320066853d,aa143cd8-2ff3-4de4-aaa4-2c9f92170475,Laptop,835,2024-09-16,Asia
5c508720-f982-44e0-8603-156a15eacbcf,8b48f496-86ab-44e7-b412-436011536e99,Laptop,1819,2024-07-16,Europe
8ddce719-81f3-4dd4-bd03-4adac9525185,785ac5d0-df92-4621-a3f4-c69d0534a101,Tablet,1632,2024-01-17,South America
5f90bed6-fb25-464d-a30a-a767a2bb522b,5b6a8102-0428-4378-bf50-23f440ef3935,Tablet,1963,2024-11-02,North America
bba205ca-3dba-4da8-9844-f9fc114b9547,c5811d2d-1a89-471e-a0d5-72c8a837fe68,Smartphone,629,2024-08-13,North America
2227219f-551f-4086-81b5-b5cabc3536df,56ab087a-8bc7-4e81-9a30-45280b599562,Headphones,1822,2024-11-11,Asia
c775e395-d494-45f0-acd2-a404a48e40f1,b20507bb-fb16-4757-b6f1-86abaf475b49,Headphones,1153,2024-07-04,South America
2285b2ef-cfbe-4fe9-aea9-c542a1b970d0,f1901b7e-c6b4-49ef-b74e-ba9310275b53,Tablet,730,2024-06-26,South America
0b36e356-339b-47a8-8b1f-0d7b0977c513,0aba590e-e2c3-48aa-b310-7475ca862225,Headphones,1960,2024-05-02,North America
65f202f9-83f0-4dc7-8f61-2217eef16694,7930ba20-8b04-4f49-90be-73eefd372539,Laptop,1478,2024-04-08,Asia
30ec2796-a59b-457f-80d7-ac73095ffa81,c7e53bbb-dcb5-4c53-9b62-a8df493e904d,Headphones,528,2024-01-19,South America
45f18619-54f9-4429-a7de-02ccdda4f4a7,6fdc0bad-5e36-4127-8ca1-b45c1fdd980a,Smartphone,701,2024-12-11,South America
e506f670-7092-447d-be49-69ec6667d3bb,f945f2fd-56cb-4ab0-a2fb-26d7f4dbca07,Headphones,840,2024-03-13,Asia
5e0a72ab-7f5d-4163-b12b-66807f072cb9,4447ceab-84ef-4324-8c1b-4157ec9f9c54,Headphones,125,2024-11-07,Asia
14348f62-6cac-428c-ba22-006515260718,d284f54e-febe-40db-9a3a-61036e3c4532,Tablet,1831,2024-03-11,Europe
1a43db54-523a-4993-8b34-46bc8ba435cc,4baf0f5e-a932-4094-93f2-8f11147f6570,Headphones,254,2024-04-29,South America
6d15f16f-b7b8-41a5-9a45-693d7227890e,59fefbbc-71a3-4ad2-b094-6d2a2aa93b43,Smartphone,1529,2024-06-22,Asia
e95f176c-deba-4186-ba10-82170ad7c9a2,6f5842c3-ff86-4c31-9d66-e8155a4153b3,Headphones,1833,2024-04-16,Asia
f2a9dc8a-ca9e-4a62-bae3-114ba3b442bd,a334058a-abd2-4512-9335-e5db0eaf04b5,Smartphone,1011,2024-06-06,North America
bff9507d-cd14-403e-8359-9af65d01f55f,07f8d4f0-f3ea-4184-a8f4-e3ceadedda80,Tablet,1326,2024-02-25,South America
c8040fb7-ad97-4b67-9b89-e5cbd942644c,113634a5-2050-4c62-88e8-95d7702c1821,Smartphone,1794,2024-04-01,North America
5cb5e69c-5dc7-43e6-a529-64ffc74cc890,084a6780-9136-41f8-b310-46dc6202bee6,Headphones,698,2024-08-22,South America
f2e6195f-732e-4016-add7-02c92747b93c,c359810a-71a6-414c-9f3c-44dc5ef787b8,Smartphone,1314,2024-01-30,Europe
5df06e8c-878a-4ed9-a33f-fc8292ec89af,4758367b-a649-4cdc-907b-907265e58f34,Laptop,1342,2024-04-06,North America
bc55300b-06a2-41af-9d0a-f7f7f5e4a471,63119aca-848a-4440-bfc1-58582fa0d842,Laptop,1579,2024-12-20,Europe
c6641285-4303-4bc1-9e25-95b88fc9c86b,36ee1640-723e-4466-b43b-d27f42a259a6,Headphones,251,2024-08-25,Europe
ffa623d0-ea9e-4c8d-b1a8-b71f491b90e9,22bf18f5-1f65-4a87-b33e-e3447dbf4bc1,Headphones,390,2024-11-27,North America
e60fd420-2c33-450c-b3b9-11d812f5131a,1679742f-ff4c-46d6-b1f2-ce8fb69f68c3,Smartphone,144,2024-11-10,North America
fc902838-d874-4408-b7b2-17c7ae92ea71,b5a47200-58f0-4d23-aaf7-8c6751d08109,Smartphone,650,2024-01-26,North America
e42e5037-4a55-4ea0-8acb-be098ccc9cea,b6391f04-2852-4385-99f2-dd0d4cc9f5f2,Tablet,932,2024-10-02,Asia
2c913a7c-a340-4f08-b341-91b8ed6522b4,3967e60a-823d-4107-9c8a-c066cb2fafa3,Laptop,1137,2024-02-17,South America
238d6f44-cac4-40eb-b373-730efc31a597,06ba8cd3-7e78-48c9-8a55-e38b3c9abe10,Laptop,398,2024-05-20,Asia
77a7e8b7-5e70-465f-9280-c5aa8dd4595b,2138afe0-8d38-4bd8-bba6-abf7cdbcc653,Smartphone,1298,2024-08-25,South America
4f2dad3f-10d4-4e39-9612-37c9e25df9a8,b807d78a-b788-45d1-bfe5-75f665edcfe3,Laptop,1069,2024-07-04,Asia
68d0a2a8-c4e7-47dd-a929-de738693fd9d,20156a72-12e1-43a6-932c-ae01d2c65ee4,Laptop,994,2024-05-03,North America
7740d831-7331-4749-92fc-7a87a4704d48,20da8972-5832-4ee4-8471-b4b0ae1b9f69,Headphones,572,2024-12-06,Europe
a3c988e4-8d22-48e6-87bf-4fbcd43cdd6d,f75d1e3c-c48d-4650-ae95-22d696792482,Headphones,1895,2024-02-20,North America
de431e06-e924-4069-80bb-ae526ec01269,84a2576c-1fc9-45f8-94d6-07350e2f8958,Laptop,201,2024-02-29,South America
5299e505-2976-4ab2-aa26-f7704ddb1b36,5894f7f1-39b8-4bb2-b596-ca7cef4afa88,Tablet,1253,2024-07-20,North America
143029a9-d88f-4c94-88b7-63d5e519dd7e,f4d375c1-a293-49fa-b240-d7a14027ab7d,Headphones,1463,2024-08-01,North America
4d85e9c7-a001-4720-a00b-290346426c45,80a8a23d-17ea-4c83-8892-042f9d4b2bf9,Headphones,1781,2024-09-05,North America
94a53fde-f10d-47c8-9780-c2152b2bb8e9,9fddde2e-a8a2-47ad-abd3-cdcd27794685,Laptop,837,2024-10-06,South America
d7b00bdc-566e-4cbe-9aea-622fe6e987ca,d342af08-0a8b-45b4-9049-4583ec86a890,Smartphone,535,2024-12-01,South America
f2d3f761-0ba3-4279-94cb-056407437c3b,43c07d43-93a7-4792-8561-b8dca4364fcd,Tablet,1227,2024-09-09,North America
6aa56e6d-9277-4574-8457-6cc335f789bc,7f7f6c0a-07c0-4116-a394-ed549e3c5a88,Tablet,94,2024-12-11,South America
a4540937-4a27-4bf2-8baa-f744a08dd21b,3eb05181-7ba2-4588-8d56-0a3df4e7069a,Tablet,66,2024-11-08,Europe
4c24a053-67f5-4e02-af5b-8f47ceae71cf,0f5675f8-b048-4aa1-92ae-5c22741b77f5,Headphones,1755,2024-03-02,North America
76e5ae78-7bf7-41d3-aa66-2fce7089fc6d,24c778a5-9b4e-464b-9716-dc2e343ada2a,Laptop,1293,2024-05-01,North America
bbf483ce-51be-480e-b7e6-a14cdc8a4922,f9b21e6e-586a-446a-9c5b-e7d1fcef1972,Laptop,1353,2024-06-03,Asia
83d5bceb-5edb-48ee-82ba-f0e02179e3f0,3de28859-51b1-443c-9b2e-dedb8fc85fc0,Tablet,1438,2024-06-30,Asia
3f779cae-7318-496d-8479-06121f5d988f,4a4b5563-0cf4-47ef-98c8-a61624108e9a,Smartphone,1900,2024-05-29,Europe
3f8ea40a-6b0a-40e3-9d89-6047dd39d793,28e213bc-e6fd-47af-9d84-caccf6729464,Tablet,1665,2024-11-11,South America
b89bdf7f-93e3-4c35-af0a-573d53d2d56d,28caaa1d-c35b-4c2c-b098-f7b2500e15c0,Smartphone,1236,2024-07-12,North America
7faeb748-7781-421e-83c5-01cbfef7d9ea,05eee1d4-7f53-488e-8efc-8248e10b1a47,Laptop,234,2024-02-04,North America
750d112e-8164-4eec-a4ab-851bf1fac6e7,95560a2d-3713-4466-bda0-6476f778c676,Tablet,1580,2024-05-17,South America
7eb162f1-4806-4804-8cf0-374c0c74dc0f,a77d95f1-d7c4-4e9c-a1e0-fffc98f6fd7f,Laptop,461,2024-09-18,Asia
0217ea0e-8964-40ab-8926-ce5f78786140,22498f66-6e51-484d-9b84-edc3d8e049de,Tablet,1137,2024-12-08,North America
c38c1dec-5da3-4a73-ba3d-f7ff43b47ee5,668c8477-0b95-417c-9dae-1201673ba8bd,Laptop,576,2024-01-20,South America
5cce5ba9-31d4-4e09-8fd3-3afc91fdfa4f,62e7c1a6-12d2-4a06-89e1-cd138da00495,Tablet,1578,2024-07-14,North America
479bc637-8cc3-4f3b-83af-fcfe734a6ca3,ae2e9af9-9f8c-429f-bd35-0c5fd3479a3b,Smartphone,1009,2024-08-25,Europe
18c01e2b-f99f-4704-a0f0-156a1e6a6628,fc9e1dcb-cb7e-4268-9f89-ed1264d6dfbf,Laptop,1594,2024-05-11,Asia
c14565c7-5d98-4115-b05e-eefe8ece1128,8255da61-9a3b-4319-b2f5-751024eeb4a6,Headphones,1782,2024-06-04,North America
09f64405-0b99-4034-8a4e-255280051b10,cdd0b4d4-5542-47de-b6ad-f48b2314d0c8,Smartphone,1669,2024-07-02,South America
9b33e3a4-2620-49a9-b4fd-33d184f2fd0f,53f591dc-23c8-4fdb-83f8-2f16e4a4474c,Smartphone,591,2024-08-26,Europe
fd98fe33-6498-4be9-a999-bbef518b2f21,4c9a9f24-d7b4-4294-bd44-089d9dd2f9de,Headphones,804,2024-08-18,North America
827c9f8c-d40a-45e9-81df-6517561c9210,901bcdef-b56f-48ce-bd66-971e88476c56,Headphones,1734,2024-04-26,North America
5e4cb287-0442-41db-90d4-ea6779928faa,fada98f5-1c0f-4bdc-ac7e-937c54cc1e2a,Smartphone,1432,2024-06-10,Asia
e61599c8-cbf8-4f86-8ec3-f970956d80e4,a1173719-b023-40ea-9f41-e335b9aed8e4,Headphones,101,2024-01-11,North America
f791f1e5-43f9-4d6b-b97e-be8798cf1188,c6b28def-f8d8-47f1-886c-6544a7d4cf50,Laptop,1376,2024-08-12,Europe
0d259caa-b8ad-4d87-ba40-45dd93dfd907,86341718-2ba6-4db3-bafe-b1149561c813,Headphones,1912,2024-09-01,North America
d756ba9c-c64c-4647-9ea7-017cb89f7039,ae441e21-d258-44f2-a5d4-a0fc61542765,Headphones,288,2024-04-04,Asia
b35556a5-f2bd-42f2-9293-f70508150147,70e7e756-04d9-445e-b0d7-3df71c221cea,Smartphone,1987,2024-05-01,Europe
b0c4a01c-69b7-40fa-a6c4-32f66b352f85,c66495a7-8077-4e33-a90e-7e6234323ec6,Tablet,1058,2024-08-25,Europe
